# CaFe Systematics Cuts File
# 
# Header Definitions: 
# entry           : entry to identify each of the gaussian random-generated cuts below
# Q2_min,max      : 4-momentum transfer (MF,SRC) [GeV^2] 
# Em_min,max_mf   : Missing Energy (MF) [GeV] 
# Pm_min,max_mf   : Missing Momentum (MF) [GeV/c] 
# xbj_min,max     : x-bjorken (SRC) 
# thrq_min,max    : recoil nucleon angle relative to q-vector (SRC) [deg] 
# Pm_min,max_src  : Missing Momentum (SRC) [GeV/c] 
# hms/shms_coll   : HMS/SHMS collimator scale factor cut variation
# entry,Q2_min,Q2_max,Em_min_mf,Em_max_mf,Pm_min_mf,Pm_max_mf,xbj_min,xbj_max,thrq_min,thrq_max,Pm_min_src,Pm_max_src, hms_coll, shms_coll
6761,1.800, 100.000, -0.020,0.094,0.000,0.266,1.190,100.000,0.000,40.777,0.382,0.823,0.965,0.996 
6762,1.800, 100.000, -0.020,0.090,0.000,0.258,1.126,100.000,0.000,38.846,0.391,0.712,0.970,1.060 
6763,1.800, 100.000, -0.020,0.091,0.000,0.252,1.154,100.000,0.000,37.816,0.373,0.756,0.970,0.993 
6764,1.800, 100.000, -0.020,0.086,0.000,0.250,1.322,100.000,0.000,39.788,0.390,0.691,1.009,1.023 
6765,1.800, 100.000, -0.020,0.088,0.000,0.266,1.242,100.000,0.000,34.605,0.376,0.723,1.027,1.011 
6766,1.800, 100.000, -0.020,0.089,0.000,0.289,1.132,100.000,0.000,41.411,0.387,0.716,0.970,0.939 
6767,1.800, 100.000, -0.020,0.085,0.000,0.278,1.193,100.000,0.000,42.215,0.360,0.768,1.007,1.015 
6768,1.800, 100.000, -0.020,0.095,0.000,0.252,1.178,100.000,0.000,39.392,0.366,0.694,0.980,1.043 
6769,1.800, 100.000, -0.020,0.086,0.000,0.283,1.202,100.000,0.000,43.270,0.392,0.595,0.977,0.982 
6770,1.800, 100.000, -0.020,0.091,0.000,0.264,1.158,100.000,0.000,40.463,0.364,0.680,1.031,1.003 
6771,1.800, 100.000, -0.020,0.090,0.000,0.266,1.188,100.000,0.000,41.939,0.380,0.761,0.945,1.036 
6772,1.800, 100.000, -0.020,0.088,0.000,0.287,1.206,100.000,0.000,37.019,0.380,0.606,0.977,1.018 
6773,1.800, 100.000, -0.020,0.091,0.000,0.277,1.249,100.000,0.000,40.470,0.355,0.676,1.006,1.015 
6774,1.800, 100.000, -0.020,0.092,0.000,0.271,1.102,100.000,0.000,42.128,0.388,0.645,1.019,0.980 
6775,1.800, 100.000, -0.020,0.090,0.000,0.267,1.220,100.000,0.000,41.432,0.352,0.719,1.041,1.042 
6776,1.800, 100.000, -0.020,0.090,0.000,0.261,1.245,100.000,0.000,43.877,0.398,0.714,1.027,0.952 
6777,1.800, 100.000, -0.020,0.090,0.000,0.270,1.279,100.000,0.000,38.438,0.353,0.680,1.025,1.003 
6778,1.800, 100.000, -0.020,0.086,0.000,0.273,1.291,100.000,0.000,37.591,0.377,0.686,1.034,0.966 
6779,1.800, 100.000, -0.020,0.094,0.000,0.273,1.215,100.000,0.000,36.985,0.351,0.660,0.955,0.936 
6780,1.800, 100.000, -0.020,0.097,0.000,0.262,1.141,100.000,0.000,38.106,0.394,0.707,0.996,0.988 
6781,1.800, 100.000, -0.020,0.091,0.000,0.285,1.201,100.000,0.000,38.771,0.375,0.706,0.924,0.987 
6782,1.800, 100.000, -0.020,0.091,0.000,0.285,1.174,100.000,0.000,43.489,0.378,0.677,1.054,1.020 
6783,1.800, 100.000, -0.020,0.090,0.000,0.268,1.258,100.000,0.000,39.437,0.394,0.687,1.018,1.030 
6784,1.800, 100.000, -0.020,0.093,0.000,0.280,1.201,100.000,0.000,38.563,0.422,0.784,0.965,0.987 
6785,1.800, 100.000, -0.020,0.088,0.000,0.262,1.146,100.000,0.000,40.643,0.366,0.743,1.065,0.977 
6786,1.800, 100.000, -0.020,0.091,0.000,0.269,1.199,100.000,0.000,43.102,0.348,0.729,0.977,0.950 
6787,1.800, 100.000, -0.020,0.092,0.000,0.256,1.180,100.000,0.000,41.605,0.371,0.716,0.994,0.974 
6788,1.800, 100.000, -0.020,0.091,0.000,0.288,1.196,100.000,0.000,41.536,0.379,0.657,0.980,1.008 
6789,1.800, 100.000, -0.020,0.085,0.000,0.275,1.274,100.000,0.000,40.836,0.362,0.731,0.993,1.060 
6790,1.800, 100.000, -0.020,0.094,0.000,0.270,1.239,100.000,0.000,44.241,0.372,0.733,0.975,1.043 
6791,1.800, 100.000, -0.020,0.089,0.000,0.271,1.184,100.000,0.000,39.594,0.366,0.666,0.968,1.006 
6792,1.800, 100.000, -0.020,0.090,0.000,0.265,1.081,100.000,0.000,40.018,0.388,0.591,0.974,1.027 
6793,1.800, 100.000, -0.020,0.089,0.000,0.258,1.124,100.000,0.000,41.808,0.377,0.740,1.094,0.966 
6794,1.800, 100.000, -0.020,0.089,0.000,0.260,1.215,100.000,0.000,34.973,0.359,0.674,0.982,0.997 
6795,1.800, 100.000, -0.020,0.084,0.000,0.266,1.230,100.000,0.000,40.316,0.363,0.754,0.950,0.962 
6796,1.800, 100.000, -0.020,0.087,0.000,0.274,1.233,100.000,0.000,41.202,0.366,0.756,1.029,0.989 
6797,1.800, 100.000, -0.020,0.090,0.000,0.268,1.269,100.000,0.000,36.650,0.369,0.724,0.944,1.022 
6798,1.800, 100.000, -0.020,0.087,0.000,0.265,1.314,100.000,0.000,41.984,0.365,0.695,0.948,0.961 
6799,1.800, 100.000, -0.020,0.089,0.000,0.276,1.269,100.000,0.000,35.765,0.376,0.690,1.102,0.968 
6800,1.800, 100.000, -0.020,0.090,0.000,0.264,1.216,100.000,0.000,39.248,0.374,0.686,1.013,0.991 
6801,1.800, 100.000, -0.020,0.089,0.000,0.273,1.195,100.000,0.000,43.620,0.380,0.675,0.956,1.026 
6802,1.800, 100.000, -0.020,0.092,0.000,0.271,1.258,100.000,0.000,37.107,0.370,0.760,1.038,1.009 
6803,1.800, 100.000, -0.020,0.087,0.000,0.270,1.172,100.000,0.000,38.254,0.383,0.646,1.013,1.015 
6804,1.800, 100.000, -0.020,0.091,0.000,0.270,1.146,100.000,0.000,35.600,0.394,0.660,0.969,0.985 
6805,1.800, 100.000, -0.020,0.090,0.000,0.280,1.213,100.000,0.000,40.754,0.360,0.725,1.049,0.956 
6806,1.800, 100.000, -0.020,0.089,0.000,0.275,1.184,100.000,0.000,35.567,0.385,0.680,0.971,0.979 
6807,1.800, 100.000, -0.020,0.089,0.000,0.279,1.255,100.000,0.000,39.858,0.372,0.744,1.056,0.961 
6808,1.800, 100.000, -0.020,0.088,0.000,0.260,1.267,100.000,0.000,37.802,0.359,0.683,0.988,0.937 
6809,1.800, 100.000, -0.020,0.090,0.000,0.275,1.201,100.000,0.000,40.422,0.360,0.717,0.986,1.029 
6810,1.800, 100.000, -0.020,0.086,0.000,0.260,1.149,100.000,0.000,40.596,0.369,0.671,0.950,0.952 
6811,1.800, 100.000, -0.020,0.094,0.000,0.282,1.098,100.000,0.000,39.285,0.374,0.707,1.032,1.025 
6812,1.800, 100.000, -0.020,0.084,0.000,0.267,1.204,100.000,0.000,38.968,0.374,0.683,0.990,1.032 
6813,1.800, 100.000, -0.020,0.092,0.000,0.275,1.220,100.000,0.000,42.042,0.408,0.606,1.043,0.924 
6814,1.800, 100.000, -0.020,0.095,0.000,0.290,1.288,100.000,0.000,39.589,0.371,0.743,1.007,0.921 
6815,1.800, 100.000, -0.020,0.092,0.000,0.280,1.180,100.000,0.000,39.266,0.371,0.762,1.001,0.971 
6816,1.800, 100.000, -0.020,0.092,0.000,0.275,1.190,100.000,0.000,41.349,0.389,0.684,0.987,0.990 
6817,1.800, 100.000, -0.020,0.085,0.000,0.241,1.174,100.000,0.000,39.431,0.353,0.669,0.965,0.946 
6818,1.800, 100.000, -0.020,0.093,0.000,0.275,1.181,100.000,0.000,37.806,0.387,0.712,0.977,1.009 
6819,1.800, 100.000, -0.020,0.089,0.000,0.271,1.205,100.000,0.000,38.530,0.357,0.758,1.015,1.026 
6820,1.800, 100.000, -0.020,0.093,0.000,0.268,1.176,100.000,0.000,41.555,0.368,0.612,1.087,0.973 
6821,1.800, 100.000, -0.020,0.095,0.000,0.272,1.156,100.000,0.000,41.263,0.357,0.730,0.980,1.020 
6822,1.800, 100.000, -0.020,0.089,0.000,0.264,1.127,100.000,0.000,40.749,0.382,0.741,0.974,1.003 
6823,1.800, 100.000, -0.020,0.091,0.000,0.282,1.184,100.000,0.000,36.175,0.380,0.749,0.983,1.012 
6824,1.800, 100.000, -0.020,0.093,0.000,0.263,1.242,100.000,0.000,39.632,0.381,0.663,0.993,0.986 
6825,1.800, 100.000, -0.020,0.091,0.000,0.265,1.179,100.000,0.000,39.544,0.386,0.741,1.012,1.039 
6826,1.800, 100.000, -0.020,0.088,0.000,0.263,1.154,100.000,0.000,39.361,0.394,0.654,0.949,0.997 
6827,1.800, 100.000, -0.020,0.095,0.000,0.259,1.206,100.000,0.000,38.042,0.373,0.726,0.993,0.986 
6828,1.800, 100.000, -0.020,0.086,0.000,0.274,1.245,100.000,0.000,40.791,0.381,0.649,1.044,0.946 
6829,1.800, 100.000, -0.020,0.089,0.000,0.268,1.187,100.000,0.000,38.054,0.362,0.592,1.069,0.988 
6830,1.800, 100.000, -0.020,0.088,0.000,0.289,1.213,100.000,0.000,40.741,0.373,0.659,0.957,1.025 
6831,1.800, 100.000, -0.020,0.094,0.000,0.276,1.245,100.000,0.000,40.770,0.382,0.673,0.980,0.927 
6832,1.800, 100.000, -0.020,0.090,0.000,0.262,1.209,100.000,0.000,39.839,0.362,0.546,1.060,1.057 
6833,1.800, 100.000, -0.020,0.086,0.000,0.256,1.252,100.000,0.000,40.777,0.384,0.653,0.953,1.048 
6834,1.800, 100.000, -0.020,0.094,0.000,0.276,1.219,100.000,0.000,37.709,0.377,0.693,1.040,0.997 
6835,1.800, 100.000, -0.020,0.091,0.000,0.278,1.268,100.000,0.000,40.338,0.364,0.694,1.036,1.059 
6836,1.800, 100.000, -0.020,0.085,0.000,0.272,1.107,100.000,0.000,38.810,0.373,0.608,0.869,1.032 
6837,1.800, 100.000, -0.020,0.088,0.000,0.287,1.185,100.000,0.000,40.257,0.376,0.722,0.915,1.025 
6838,1.800, 100.000, -0.020,0.088,0.000,0.275,1.243,100.000,0.000,38.458,0.373,0.634,1.072,0.978 
6839,1.800, 100.000, -0.020,0.087,0.000,0.274,1.191,100.000,0.000,40.233,0.386,0.766,1.020,1.000 
6840,1.800, 100.000, -0.020,0.092,0.000,0.281,1.249,100.000,0.000,39.110,0.384,0.710,1.011,0.984 
6841,1.800, 100.000, -0.020,0.089,0.000,0.257,1.188,100.000,0.000,40.069,0.379,0.737,1.017,0.970 
6842,1.800, 100.000, -0.020,0.091,0.000,0.274,1.263,100.000,0.000,43.880,0.381,0.723,1.024,1.004 
6843,1.800, 100.000, -0.020,0.091,0.000,0.264,1.223,100.000,0.000,43.205,0.373,0.733,1.049,1.003 
6844,1.800, 100.000, -0.020,0.093,0.000,0.264,1.154,100.000,0.000,38.553,0.378,0.665,1.055,1.038 
6845,1.800, 100.000, -0.020,0.092,0.000,0.283,1.152,100.000,0.000,38.657,0.350,0.798,0.974,1.030 
6846,1.800, 100.000, -0.020,0.093,0.000,0.280,1.178,100.000,0.000,38.501,0.403,0.701,1.094,1.022 
6847,1.800, 100.000, -0.020,0.090,0.000,0.265,1.189,100.000,0.000,41.125,0.344,0.670,1.039,1.020 
6848,1.800, 100.000, -0.020,0.093,0.000,0.272,1.232,100.000,0.000,41.208,0.380,0.587,0.931,0.989 
6849,1.800, 100.000, -0.020,0.090,0.000,0.283,1.175,100.000,0.000,39.952,0.379,0.703,0.968,1.025 
6850,1.800, 100.000, -0.020,0.088,0.000,0.256,1.188,100.000,0.000,43.184,0.362,0.719,0.978,0.977 
6851,1.800, 100.000, -0.020,0.094,0.000,0.259,1.237,100.000,0.000,37.547,0.365,0.774,1.001,0.966 
6852,1.800, 100.000, -0.020,0.091,0.000,0.274,1.248,100.000,0.000,40.663,0.381,0.779,0.997,0.978 
6853,1.800, 100.000, -0.020,0.093,0.000,0.285,1.249,100.000,0.000,39.882,0.361,0.694,1.022,0.997 
6854,1.800, 100.000, -0.020,0.093,0.000,0.278,1.155,100.000,0.000,42.612,0.356,0.713,0.992,0.973 
6855,1.800, 100.000, -0.020,0.085,0.000,0.262,1.141,100.000,0.000,40.043,0.360,0.733,0.954,0.990 
6856,1.800, 100.000, -0.020,0.091,0.000,0.255,1.191,100.000,0.000,40.116,0.363,0.639,1.053,0.982 
6857,1.800, 100.000, -0.020,0.091,0.000,0.270,1.242,100.000,0.000,38.125,0.370,0.701,1.004,1.069 
6858,1.800, 100.000, -0.020,0.095,0.000,0.272,1.197,100.000,0.000,41.529,0.364,0.751,0.973,1.001 
6859,1.800, 100.000, -0.020,0.090,0.000,0.265,1.174,100.000,0.000,37.803,0.353,0.699,0.919,0.985 
6860,1.800, 100.000, -0.020,0.089,0.000,0.264,1.183,100.000,0.000,39.869,0.338,0.709,0.996,1.026 
6861,1.800, 100.000, -0.020,0.088,0.000,0.271,1.209,100.000,0.000,36.555,0.384,0.745,1.027,1.027 
6862,1.800, 100.000, -0.020,0.090,0.000,0.269,1.274,100.000,0.000,41.461,0.374,0.730,0.992,0.976 
6863,1.800, 100.000, -0.020,0.089,0.000,0.256,1.188,100.000,0.000,40.793,0.381,0.693,0.960,0.994 
6864,1.800, 100.000, -0.020,0.092,0.000,0.261,1.087,100.000,0.000,38.502,0.387,0.628,0.989,0.943 
6865,1.800, 100.000, -0.020,0.084,0.000,0.258,1.218,100.000,0.000,37.937,0.389,0.695,0.953,0.946 
6866,1.800, 100.000, -0.020,0.090,0.000,0.276,1.227,100.000,0.000,38.839,0.377,0.668,1.014,1.051 
6867,1.800, 100.000, -0.020,0.090,0.000,0.288,1.196,100.000,0.000,40.008,0.350,0.797,0.912,1.017 
6868,1.800, 100.000, -0.020,0.090,0.000,0.275,1.190,100.000,0.000,37.747,0.377,0.824,1.046,1.059 
6869,1.800, 100.000, -0.020,0.085,0.000,0.274,1.236,100.000,0.000,39.141,0.379,0.671,1.002,1.017 
6870,1.800, 100.000, -0.020,0.088,0.000,0.273,1.196,100.000,0.000,40.813,0.392,0.724,0.994,0.994 
6871,1.800, 100.000, -0.020,0.087,0.000,0.264,1.184,100.000,0.000,41.108,0.364,0.697,1.081,1.048 
6872,1.800, 100.000, -0.020,0.090,0.000,0.281,1.200,100.000,0.000,37.529,0.370,0.766,0.964,0.975 
6873,1.800, 100.000, -0.020,0.089,0.000,0.272,1.293,100.000,0.000,42.745,0.395,0.766,1.012,1.009 
6874,1.800, 100.000, -0.020,0.089,0.000,0.264,1.240,100.000,0.000,36.953,0.360,0.793,1.028,0.956 
6875,1.800, 100.000, -0.020,0.093,0.000,0.260,1.245,100.000,0.000,40.264,0.384,0.829,1.044,0.940 
6876,1.800, 100.000, -0.020,0.092,0.000,0.276,1.266,100.000,0.000,40.968,0.372,0.709,1.004,0.945 
6877,1.800, 100.000, -0.020,0.091,0.000,0.250,1.184,100.000,0.000,37.515,0.361,0.671,0.969,1.051 
6878,1.800, 100.000, -0.020,0.092,0.000,0.273,1.256,100.000,0.000,41.051,0.369,0.731,1.003,1.004 
6879,1.800, 100.000, -0.020,0.089,0.000,0.266,1.252,100.000,0.000,39.363,0.375,0.645,1.037,1.078 
6880,1.800, 100.000, -0.020,0.091,0.000,0.284,1.146,100.000,0.000,40.569,0.383,0.684,1.012,1.049 
6881,1.800, 100.000, -0.020,0.090,0.000,0.262,1.199,100.000,0.000,41.370,0.347,0.769,1.039,0.998 
6882,1.800, 100.000, -0.020,0.089,0.000,0.249,1.196,100.000,0.000,41.564,0.385,0.686,0.988,0.998 
6883,1.800, 100.000, -0.020,0.089,0.000,0.285,1.184,100.000,0.000,39.067,0.348,0.747,0.997,1.072 
6884,1.800, 100.000, -0.020,0.088,0.000,0.262,1.235,100.000,0.000,40.710,0.402,0.697,1.032,0.992 
6885,1.800, 100.000, -0.020,0.089,0.000,0.283,1.192,100.000,0.000,41.735,0.343,0.685,0.972,0.949 
6886,1.800, 100.000, -0.020,0.091,0.000,0.268,1.128,100.000,0.000,38.544,0.367,0.732,1.097,1.007 
6887,1.800, 100.000, -0.020,0.089,0.000,0.278,1.260,100.000,0.000,37.316,0.374,0.853,1.005,1.010 
6888,1.800, 100.000, -0.020,0.092,0.000,0.274,1.161,100.000,0.000,37.090,0.368,0.672,0.959,0.993 
6889,1.800, 100.000, -0.020,0.090,0.000,0.266,1.183,100.000,0.000,36.828,0.367,0.728,1.077,1.055 
6890,1.800, 100.000, -0.020,0.088,0.000,0.285,1.273,100.000,0.000,36.390,0.390,0.666,1.020,1.034 
6891,1.800, 100.000, -0.020,0.091,0.000,0.271,1.236,100.000,0.000,42.773,0.365,0.702,1.014,0.925 
6892,1.800, 100.000, -0.020,0.089,0.000,0.237,1.161,100.000,0.000,41.136,0.392,0.722,0.980,1.053 
6893,1.800, 100.000, -0.020,0.090,0.000,0.268,1.183,100.000,0.000,42.998,0.360,0.623,0.935,1.019 
6894,1.800, 100.000, -0.020,0.092,0.000,0.263,1.257,100.000,0.000,37.480,0.368,0.654,0.980,1.011 
6895,1.800, 100.000, -0.020,0.094,0.000,0.279,1.226,100.000,0.000,39.214,0.388,0.652,1.000,0.945 
6896,1.800, 100.000, -0.020,0.090,0.000,0.255,1.178,100.000,0.000,40.938,0.386,0.668,0.968,1.087 
6897,1.800, 100.000, -0.020,0.092,0.000,0.271,1.252,100.000,0.000,41.429,0.363,0.624,0.960,1.013 
6898,1.800, 100.000, -0.020,0.085,0.000,0.262,1.161,100.000,0.000,39.650,0.364,0.659,1.011,0.968 
6899,1.800, 100.000, -0.020,0.091,0.000,0.266,1.199,100.000,0.000,38.422,0.379,0.813,0.954,0.940 
6900,1.800, 100.000, -0.020,0.087,0.000,0.277,1.317,100.000,0.000,39.928,0.386,0.723,1.012,1.012 
6901,1.800, 100.000, -0.020,0.090,0.000,0.260,1.292,100.000,0.000,42.578,0.382,0.700,0.919,1.026 
6902,1.800, 100.000, -0.020,0.089,0.000,0.284,1.246,100.000,0.000,40.710,0.374,0.728,1.013,1.051 
6903,1.800, 100.000, -0.020,0.090,0.000,0.271,1.260,100.000,0.000,40.751,0.385,0.665,1.020,0.975 
6904,1.800, 100.000, -0.020,0.089,0.000,0.271,1.321,100.000,0.000,38.806,0.370,0.625,0.970,1.032 
6905,1.800, 100.000, -0.020,0.090,0.000,0.260,1.139,100.000,0.000,38.378,0.372,0.648,1.026,1.119 
6906,1.800, 100.000, -0.020,0.093,0.000,0.277,1.277,100.000,0.000,39.770,0.380,0.717,0.938,0.976 
6907,1.800, 100.000, -0.020,0.088,0.000,0.274,1.231,100.000,0.000,36.288,0.380,0.699,0.923,1.028 
6908,1.800, 100.000, -0.020,0.085,0.000,0.254,1.254,100.000,0.000,41.427,0.367,0.735,1.064,1.011 
6909,1.800, 100.000, -0.020,0.089,0.000,0.276,1.175,100.000,0.000,41.306,0.376,0.680,1.047,0.970 
6910,1.800, 100.000, -0.020,0.093,0.000,0.273,1.188,100.000,0.000,43.399,0.398,0.711,1.011,0.957 
6911,1.800, 100.000, -0.020,0.094,0.000,0.268,1.174,100.000,0.000,40.879,0.365,0.676,0.982,1.003 
6912,1.800, 100.000, -0.020,0.093,0.000,0.262,1.242,100.000,0.000,39.273,0.347,0.656,0.949,0.968 
6913,1.800, 100.000, -0.020,0.094,0.000,0.278,1.157,100.000,0.000,41.891,0.397,0.747,1.011,0.979 
6914,1.800, 100.000, -0.020,0.095,0.000,0.272,1.109,100.000,0.000,39.729,0.355,0.715,0.979,0.986 
6915,1.800, 100.000, -0.020,0.091,0.000,0.261,1.107,100.000,0.000,42.677,0.380,0.629,1.037,0.952 
6916,1.800, 100.000, -0.020,0.089,0.000,0.274,1.212,100.000,0.000,40.986,0.367,0.663,1.031,1.011 
6917,1.800, 100.000, -0.020,0.089,0.000,0.265,1.261,100.000,0.000,40.610,0.363,0.759,0.994,1.021 
6918,1.800, 100.000, -0.020,0.091,0.000,0.266,1.189,100.000,0.000,38.619,0.369,0.718,1.065,0.952 
6919,1.800, 100.000, -0.020,0.093,0.000,0.281,1.144,100.000,0.000,38.442,0.379,0.649,0.961,0.946 
6920,1.800, 100.000, -0.020,0.092,0.000,0.252,1.259,100.000,0.000,39.391,0.365,0.725,0.996,0.994 
6921,1.800, 100.000, -0.020,0.094,0.000,0.281,1.213,100.000,0.000,38.670,0.377,0.702,0.967,1.009 
6922,1.800, 100.000, -0.020,0.093,0.000,0.262,1.222,100.000,0.000,41.684,0.365,0.697,0.906,0.999 
6923,1.800, 100.000, -0.020,0.095,0.000,0.281,1.135,100.000,0.000,39.143,0.376,0.695,1.010,1.054 
6924,1.800, 100.000, -0.020,0.093,0.000,0.265,1.144,100.000,0.000,40.053,0.358,0.708,0.988,1.016 
6925,1.800, 100.000, -0.020,0.091,0.000,0.262,1.111,100.000,0.000,39.324,0.408,0.650,0.986,0.989 
6926,1.800, 100.000, -0.020,0.094,0.000,0.268,1.205,100.000,0.000,39.929,0.385,0.740,0.971,0.946 
6927,1.800, 100.000, -0.020,0.094,0.000,0.274,1.385,100.000,0.000,40.297,0.355,0.663,1.082,1.021 
6928,1.800, 100.000, -0.020,0.094,0.000,0.257,1.202,100.000,0.000,41.600,0.394,0.798,1.009,1.028 
6929,1.800, 100.000, -0.020,0.089,0.000,0.275,1.223,100.000,0.000,40.277,0.379,0.661,1.048,0.971 
6930,1.800, 100.000, -0.020,0.091,0.000,0.262,1.174,100.000,0.000,38.921,0.381,0.748,0.958,0.972 
6931,1.800, 100.000, -0.020,0.093,0.000,0.250,1.199,100.000,0.000,42.447,0.375,0.672,1.017,0.984 
6932,1.800, 100.000, -0.020,0.085,0.000,0.286,1.149,100.000,0.000,39.396,0.381,0.716,0.969,0.963 
6933,1.800, 100.000, -0.020,0.096,0.000,0.276,1.242,100.000,0.000,39.744,0.378,0.699,0.969,0.993 
6934,1.800, 100.000, -0.020,0.093,0.000,0.277,1.206,100.000,0.000,40.676,0.376,0.668,0.958,1.020 
6935,1.800, 100.000, -0.020,0.088,0.000,0.266,1.225,100.000,0.000,42.266,0.371,0.620,1.031,0.999 
6936,1.800, 100.000, -0.020,0.087,0.000,0.274,1.248,100.000,0.000,38.922,0.384,0.772,0.998,1.045 
6937,1.800, 100.000, -0.020,0.087,0.000,0.274,1.197,100.000,0.000,41.779,0.370,0.568,0.929,1.044 
6938,1.800, 100.000, -0.020,0.086,0.000,0.279,1.221,100.000,0.000,35.706,0.390,0.701,0.962,0.966 
6939,1.800, 100.000, -0.020,0.088,0.000,0.252,1.235,100.000,0.000,38.723,0.360,0.656,0.937,1.013 
6940,1.800, 100.000, -0.020,0.086,0.000,0.266,1.241,100.000,0.000,39.021,0.380,0.663,1.043,1.045 
6941,1.800, 100.000, -0.020,0.089,0.000,0.258,1.201,100.000,0.000,38.016,0.356,0.725,0.996,0.979 
6942,1.800, 100.000, -0.020,0.089,0.000,0.260,1.154,100.000,0.000,40.294,0.383,0.773,0.986,0.972 
6943,1.800, 100.000, -0.020,0.089,0.000,0.260,1.220,100.000,0.000,40.385,0.402,0.623,0.956,0.970 
6944,1.800, 100.000, -0.020,0.093,0.000,0.271,1.205,100.000,0.000,41.510,0.375,0.666,1.004,1.036 
6945,1.800, 100.000, -0.020,0.086,0.000,0.282,1.159,100.000,0.000,42.299,0.374,0.722,1.092,1.002 
6946,1.800, 100.000, -0.020,0.088,0.000,0.260,1.204,100.000,0.000,40.614,0.376,0.751,1.035,1.016 
6947,1.800, 100.000, -0.020,0.091,0.000,0.273,1.173,100.000,0.000,40.049,0.367,0.610,0.968,0.977 
6948,1.800, 100.000, -0.020,0.088,0.000,0.265,1.146,100.000,0.000,37.417,0.365,0.718,1.053,1.004 
6949,1.800, 100.000, -0.020,0.093,0.000,0.274,1.248,100.000,0.000,40.447,0.392,0.759,0.977,0.973 
6950,1.800, 100.000, -0.020,0.089,0.000,0.266,1.094,100.000,0.000,40.306,0.391,0.698,0.976,0.979 
6951,1.800, 100.000, -0.020,0.092,0.000,0.280,1.232,100.000,0.000,38.302,0.358,0.608,1.012,0.966 
6952,1.800, 100.000, -0.020,0.095,0.000,0.289,1.188,100.000,0.000,38.596,0.370,0.801,0.968,1.017 
6953,1.800, 100.000, -0.020,0.087,0.000,0.286,1.207,100.000,0.000,39.061,0.374,0.739,0.964,0.988 
6954,1.800, 100.000, -0.020,0.085,0.000,0.265,1.086,100.000,0.000,41.201,0.372,0.769,0.996,0.956 
6955,1.800, 100.000, -0.020,0.095,0.000,0.272,1.144,100.000,0.000,35.826,0.368,0.740,1.020,1.028 
6956,1.800, 100.000, -0.020,0.095,0.000,0.268,1.176,100.000,0.000,40.949,0.390,0.777,1.045,1.006 
6957,1.800, 100.000, -0.020,0.091,0.000,0.261,1.163,100.000,0.000,42.486,0.353,0.625,0.957,0.983 
6958,1.800, 100.000, -0.020,0.089,0.000,0.266,1.202,100.000,0.000,43.368,0.366,0.715,0.929,1.075 
6959,1.800, 100.000, -0.020,0.087,0.000,0.273,1.236,100.000,0.000,38.295,0.361,0.706,0.986,0.896 
6960,1.800, 100.000, -0.020,0.093,0.000,0.256,1.160,100.000,0.000,39.751,0.383,0.654,0.992,0.995 
6961,1.800, 100.000, -0.020,0.087,0.000,0.276,1.124,100.000,0.000,43.321,0.387,0.605,1.013,1.024 
6962,1.800, 100.000, -0.020,0.089,0.000,0.256,1.213,100.000,0.000,44.521,0.374,0.649,0.923,0.960 
6963,1.800, 100.000, -0.020,0.090,0.000,0.263,1.223,100.000,0.000,44.144,0.380,0.739,0.938,0.965 
6964,1.800, 100.000, -0.020,0.090,0.000,0.254,1.160,100.000,0.000,39.834,0.382,0.656,1.027,1.032 
6965,1.800, 100.000, -0.020,0.090,0.000,0.261,1.350,100.000,0.000,39.616,0.377,0.749,1.057,0.958 
6966,1.800, 100.000, -0.020,0.092,0.000,0.259,1.214,100.000,0.000,39.387,0.400,0.695,1.031,0.977 
6967,1.800, 100.000, -0.020,0.086,0.000,0.290,1.210,100.000,0.000,40.219,0.377,0.658,0.930,1.004 
6968,1.800, 100.000, -0.020,0.090,0.000,0.279,1.206,100.000,0.000,38.720,0.374,0.729,1.044,1.001 
6969,1.800, 100.000, -0.020,0.093,0.000,0.269,1.199,100.000,0.000,41.245,0.374,0.598,1.063,0.954 
6970,1.800, 100.000, -0.020,0.086,0.000,0.271,1.242,100.000,0.000,38.229,0.356,0.736,1.085,1.041 
6971,1.800, 100.000, -0.020,0.095,0.000,0.276,1.221,100.000,0.000,44.488,0.386,0.670,0.932,0.977 
6972,1.800, 100.000, -0.020,0.088,0.000,0.283,1.233,100.000,0.000,40.996,0.371,0.702,1.015,0.997 
6973,1.800, 100.000, -0.020,0.090,0.000,0.281,1.227,100.000,0.000,39.772,0.383,0.684,1.023,0.979 
6974,1.800, 100.000, -0.020,0.089,0.000,0.258,1.286,100.000,0.000,38.384,0.379,0.730,0.976,0.959 
6975,1.800, 100.000, -0.020,0.089,0.000,0.271,1.133,100.000,0.000,40.355,0.375,0.682,0.982,0.979 
6976,1.800, 100.000, -0.020,0.088,0.000,0.276,1.233,100.000,0.000,44.200,0.387,0.727,0.965,0.981 
6977,1.800, 100.000, -0.020,0.092,0.000,0.269,1.167,100.000,0.000,43.708,0.388,0.726,1.073,0.988 
6978,1.800, 100.000, -0.020,0.097,0.000,0.261,1.195,100.000,0.000,39.663,0.388,0.746,1.071,1.003 
6979,1.800, 100.000, -0.020,0.092,0.000,0.254,1.217,100.000,0.000,45.418,0.394,0.708,1.043,1.064 
